original_sentence1,original_sentence2,processed_sentence1,processed_sentence2,label,char_count,word_count,sentence_count,avg_word_length,punct_count,punct_ratio,upper_count,upper_ratio,digit_count,digit_ratio,special_count,special_ratio,word_diversity,stopword_ratio,s2_char_count,s2_word_count,s2_sentence_count,s2_avg_word_length,s2_punct_count,s2_punct_ratio,s2_upper_count,s2_upper_ratio,s2_digit_count,s2_digit_ratio,s2_special_count,s2_special_ratio,s2_word_diversity,s2_stopword_ratio,cross_length_ratio,cross_length_diff,cross_word_ratio,cross_word_diff,cross_jaccard_similarity,cross_word_overlap_ratio,cross_char_2gram_overlap,cross_char_3gram_overlap,cross_char_4gram_overlap
A person with a red cap and a white jacket is walking across a street with several other people.,a man in a black cap walked the dead streets alone,a person with a red cap and a white jacket is walking across a street with several other people.,a man in a black cap walked the dead streets alone,0,96,19,1,4.105263157894737,1,0.010416666666666666,0,0.0,0,0.0,1,0.010416666666666666,0.7894736842105263,0.47368421052631576,50.0,11.0,1.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,0.36363636363636365,1.92,46.0,1.7272727272727273,8.0,0.08695652173913043,0.13333333333333333,0.37037037037037035,0.13559322033898305,0.06201550387596899
A woman and two children who are wearing blue life vests are swimming.,These people are dry and warm.,a woman and two children who are wearing blue life vests are swimming.,these people are dry and warm.,0,70,13,1,4.461538461538462,1,0.014285714285714285,0,0.0,0,0.0,1,0.014285714285714285,0.9230769230769231,0.38461538461538464,30.0,6.0,1.0,4.166666666666667,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1.0,0.5,2.3333333333333335,40.0,2.1666666666666665,7.0,0.125,0.16666666666666666,0.14925373134328357,0.06976744186046512,0.045454545454545456
An Indian male is out shopping for some fruit.,The guy is shopping.,an indian male is out shopping for some fruit.,the guy is shopping.,1,46,9,1,4.222222222222222,1,0.021739130434782608,0,0.0,0,0.0,1,0.021739130434782608,1.0,0.5555555555555556,20.0,4.0,1.0,4.25,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.5,2.3,26.0,2.25,5.0,0.08333333333333333,0.1111111111111111,0.26666666666666666,0.17307692307692307,0.1320754716981132
"A group of people sitting on railings at a car presentation with the catwalk being red and a red car lighting fixtures, a video screen with a brand on it on a wall in the background.",People sitting at a Porsche presentation.,"a group of people sitting on railings at a car presentation with the catwalk being red and a red car lighting fixtures, a video screen with a brand on it on a wall in the background.",people sitting at a porsche presentation.,0,182,36,1,4.083333333333333,2,0.01098901098901099,0,0.0,0,0.0,2,0.01098901098901099,0.6944444444444444,0.5277777777777778,41.0,6.0,1.0,6.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,1.0,0.3333333333333333,4.439024390243903,141.0,6.0,30.0,0.14814814814814814,0.16,0.29411764705882354,0.1895424836601307,0.14285714285714285
The sun is setting as a young boy blows bubbles into the air.,The boy is blowing bubbles on the beach right at sunset.,the sun is setting as a young boy blows bubbles into the air.,the boy is blowing bubbles on the beach right at sunset.,0,61,13,1,3.769230769230769,1,0.01639344262295082,0,0.0,0,0.0,1,0.01639344262295082,0.9230769230769231,0.46153846153846156,56.0,11.0,1.0,4.181818181818182,1.0,0.017857142857142856,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.9090909090909091,0.45454545454545453,1.0892857142857142,5.0,1.1818181818181819,2.0,0.2222222222222222,0.3333333333333333,0.48333333333333334,0.3048780487804878,0.17391304347826086
Child in camouflage jacket jumps on sled.,A child is wearing clothes.,child in camouflage jacket jumps on sled.,a child is wearing clothes.,1,41,7,1,5.0,1,0.024390243902439025,0,0.0,0,0.0,1,0.024390243902439025,1.0,0.2857142857142857,27.0,5.0,1.0,4.6,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.4,1.5185185185185186,14.0,1.4,2.0,0.09090909090909091,0.14285714285714285,0.16666666666666666,0.0847457627118644,0.06896551724137931
A man uses his laptop while sitting in front of his window.,The man is working on his laptop at a coffee shop.,a man uses his laptop while sitting in front of his window.,the man is working on his laptop at a coffee shop.,0,59,12,1,4.0,1,0.01694915254237288,0,0.0,0,0.0,1,0.01694915254237288,0.9166666666666666,0.5,50.0,11.0,1.0,3.6363636363636362,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.5454545454545454,1.18,9.0,1.0909090909090908,1.0,0.2222222222222222,0.36363636363636365,0.421875,0.20238095238095238,0.14772727272727273
Three people are sitting at an outside picnic bench with an umbrella.,A family has a picnic outside.,three people are sitting at an outside picnic bench with an umbrella.,a family has a picnic outside.,0,69,12,1,4.833333333333333,1,0.014492753623188406,0,0.0,0,0.0,1,0.014492753623188406,0.9166666666666666,0.4166666666666667,30.0,6.0,1.0,4.166666666666667,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.8333333333333334,0.5,2.3,39.0,2.0,6.0,0.06666666666666667,0.09090909090909091,0.2153846153846154,0.15,0.12195121951219512
"A young woman with blond-hair, wearing a short-sleeve gray shirt and blue jean shorts, prepares food for a barbecue.",A woman is adding onions into her ground beef for her future burgers.,"a young woman with blond-hair, wearing a short-sleeve gray shirt and blue jean shorts, prepares food for a barbecue.",a woman is adding onions into her ground beef for her future burgers.,0,116,19,1,5.157894736842105,5,0.04310344827586207,0,0.0,0,0.0,5,0.04310344827586207,0.8947368421052632,0.3157894736842105,69.0,13.0,1.0,4.384615384615385,1.0,0.014492753623188406,0.0,0.0,0.0,0.0,1.0,0.014492753623188406,0.9230769230769231,0.46153846153846156,1.681159420289855,47.0,1.4615384615384615,6.0,0.11538461538461539,0.17647058823529413,0.2616822429906542,0.09090909090909091,0.04819277108433735
A guy in an olive-green sweater and blue jeans is playing with a blond-haired toddler in a yard using toy golf clubs.,a guy is playing,a guy in an olive-green sweater and blue jeans is playing with a blond-haired toddler in a yard using toy golf clubs.,a guy is playing,1,117,22,1,4.363636363636363,3,0.02564102564102564,0,0.0,0,0.0,3,0.02564102564102564,0.8636363636363636,0.4090909090909091,16.0,4.0,1.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,7.3125,101.0,5.5,18.0,0.21052631578947367,0.21052631578947367,0.18072289156626506,0.13333333333333333,0.10714285714285714
A man in a button up shirt is playing the xylophone.,A man is sleeping.,a man in a button up shirt is playing the xylophone.,a man is sleeping.,0,52,11,1,3.8181818181818183,1,0.019230769230769232,0,0.0,0,0.0,1,0.019230769230769232,0.9090909090909091,0.5454545454545454,18.0,4.0,1.0,3.75,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,1.0,0.5,2.888888888888889,34.0,2.75,7.0,0.2727272727272727,0.3,0.21568627450980393,0.13793103448275862,0.0847457627118644
A boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field.,The boy in blue is learning to ride a horse,a boy wearing a blue shirt riding a gray horse on a gravel path through the green overgrown field.,the boy in blue is learning to ride a horse,0,98,19,1,4.2105263157894735,1,0.01020408163265306,0,0.0,0,0.0,1,0.01020408163265306,0.8421052631578947,0.3684210526315789,43.0,10.0,1.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.2790697674418605,55.0,1.9,9.0,0.23809523809523808,0.3125,0.34615384615384615,0.1792452830188679,0.09401709401709402
An older woman with short red-hair is preparing food in a kitchen.,A young woman is making food in the kitchen.,an older woman with short red-hair is preparing food in a kitchen.,a young woman is making food in the kitchen.,0,66,12,1,4.583333333333333,2,0.030303030303030304,0,0.0,0,0.0,2,0.030303030303030304,1.0,0.4166666666666667,44.0,9.0,1.0,4.0,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,0.022727272727272728,1.0,0.4444444444444444,1.5,22.0,1.3333333333333333,3.0,0.4,0.5,0.421875,0.3,0.23809523809523808
"A group of people stand on the sidewalk in front of a Gap store, all of the men are wearing blue shirts.",There are people.,"a group of people stand on the sidewalk in front of a gap store, all of the men are wearing blue shirts.",there are people.,1,104,22,1,3.772727272727273,2,0.019230769230769232,0,0.0,0,0.0,2,0.019230769230769232,0.8181818181818182,0.5,17.0,3.0,1.0,5.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.6666666666666666,6.117647058823529,87.0,7.333333333333333,19.0,0.05,0.05555555555555555,0.16216216216216217,0.09375,0.05714285714285714
five ballerinas dancing and jumping in the air at the same time.,The ballerinas are resting.,five ballerinas dancing and jumping in the air at the same time.,the ballerinas are resting.,0,64,12,1,4.416666666666667,1,0.015625,0,0.0,0,0.0,1,0.015625,0.9166666666666666,0.5,27.0,4.0,1.0,6.0,1.0,0.037037037037037035,0.0,0.0,0.0,0.0,1.0,0.037037037037037035,1.0,0.5,2.3703703703703702,37.0,3.0,8.0,0.15384615384615385,0.18181818181818182,0.32075471698113206,0.20588235294117646,0.15492957746478872
A group of young baseball players act silly while sitting on the bench.,People playing in the water.,a group of young baseball players act silly while sitting on the bench.,people playing in the water.,0,71,13,1,4.538461538461538,1,0.014084507042253521,0,0.0,0,0.0,1,0.014084507042253521,1.0,0.38461538461538464,28.0,5.0,1.0,4.8,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.4,2.5357142857142856,43.0,2.6,8.0,0.058823529411764705,0.07692307692307693,0.22058823529411764,0.12048192771084337,0.06896551724137931
A rugby team gives chase as the man in possession punts the ball.,The rugby team hold up their trophy and smile for photos.,a rugby team gives chase as the man in possession punts the ball.,the rugby team hold up their trophy and smile for photos.,0,65,13,1,4.076923076923077,1,0.015384615384615385,0,0.0,0,0.0,1,0.015384615384615385,0.9230769230769231,0.38461538461538464,57.0,11.0,1.0,4.2727272727272725,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,1.0,0.017543859649122806,1.0,0.45454545454545453,1.1403508771929824,8.0,1.1818181818181819,2.0,0.15,0.25,0.23376623376623376,0.13131313131313133,0.10784313725490197
There is a soccer game in progress.,There is a baseball game being played.,there is a soccer game in progress.,there is a baseball game being played.,0,35,7,1,4.142857142857143,1,0.02857142857142857,0,0.0,0,0.0,1,0.02857142857142857,1.0,0.5714285714285714,38.0,7.0,1.0,4.571428571428571,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,1.0,0.5714285714285714,0.9210526315789473,3.0,1.0,0.0,0.4,0.5714285714285714,0.3333333333333333,0.23636363636363636,0.19642857142857142
A street performer with a guitar entertains a group of people at night.,A musician restrings his guitar.,a street performer with a guitar entertains a group of people at night.,a musician restrings his guitar.,0,71,13,1,4.538461538461538,1,0.014084507042253521,0,0.0,0,0.0,1,0.014084507042253521,0.8461538461538461,0.46153846153846156,32.0,5.0,1.0,5.6,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.4,2.21875,39.0,2.6,8.0,0.06666666666666667,0.09090909090909091,0.16,0.06666666666666667,0.043478260869565216
A large orange dog runs through the grass by the water where a large boat is sailing in the background.,A dog is running through the grass.,a large orange dog runs through the grass by the water where a large boat is sailing in the background.,a dog is running through the grass.,1,103,20,1,4.2,1,0.009708737864077669,0,0.0,0,0.0,1,0.009708737864077669,0.8,0.5,35.0,7.0,1.0,4.142857142857143,1.0,0.02857142857142857,0.0,0.0,0.0,0.0,1.0,0.02857142857142857,1.0,0.5714285714285714,2.942857142857143,68.0,2.857142857142857,13.0,0.2777777777777778,0.3125,0.417910447761194,0.2717391304347826,0.1941747572815534
"A man, wearing revolutionary period clothes, is ringing a bell.",A man is outside riding his bike.,"a man, wearing revolutionary period clothes, is ringing a bell.",a man is outside riding his bike.,0,63,10,1,5.4,3,0.047619047619047616,0,0.0,0,0.0,3,0.047619047619047616,0.9,0.3,33.0,7.0,1.0,3.857142857142857,1.0,0.030303030303030304,0.0,0.0,0.0,0.0,1.0,0.030303030303030304,1.0,0.42857142857142855,1.9090909090909092,30.0,1.4285714285714286,3.0,0.14285714285714285,0.2222222222222222,0.2153846153846154,0.10126582278481013,0.047619047619047616
Grading and pricing fish in an open air fish market.,Fresh fish are for sale at an outdoor marketplace.,grading and pricing fish in an open air fish market.,fresh fish are for sale at an outdoor marketplace.,1,52,10,1,4.3,1,0.019230769230769232,0,0.0,0,0.0,1,0.019230769230769232,0.9,0.3,50.0,9.0,1.0,4.666666666666667,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.4444444444444444,1.04,2.0,1.1111111111111112,1.0,0.125,0.2222222222222222,0.26666666666666666,0.15789473684210525,0.10843373493975904
Young friends in a park relaxing and enjoying conversation with each other.,The friends are vocal and using words.,young friends in a park relaxing and enjoying conversation with each other.,the friends are vocal and using words.,1,75,12,1,5.333333333333333,1,0.013333333333333334,0,0.0,0,0.0,1,0.013333333333333334,1.0,0.4166666666666667,38.0,7.0,1.0,4.571428571428571,1.0,0.02631578947368421,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,1.0,0.42857142857142855,1.9736842105263157,37.0,1.7142857142857142,5.0,0.11764705882352941,0.16666666666666666,0.2602739726027397,0.13978494623655913,0.09278350515463918
Two men in hard hats on the roof of a building that is under construction.,They are workmen.,two men in hard hats on the roof of a building that is under construction.,they are workmen.,1,74,15,1,4.0,1,0.013513513513513514,0,0.0,0,0.0,1,0.013513513513513514,1.0,0.5333333333333333,17.0,3.0,1.0,5.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,1.0,0.6666666666666666,4.352941176470588,57.0,5.0,12.0,0.0,0.0,0.140625,0.024691358024691357,0.0
A woman in a blue shirt is looking at a black ram.,woman staring at a stranger,a woman in a blue shirt is looking at a black ram.,woman staring at a stranger,0,50,12,1,3.25,1,0.02,0,0.0,0,0.0,1,0.02,0.8333333333333334,0.5,27.0,5.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.8518518518518519,23.0,2.4,7.0,0.25,0.3,0.30434782608695654,0.1896551724137931,0.15
Two older Asian gentlemen play a game while they sit on a bench.,The two gentlemen are at a play.,two older asian gentlemen play a game while they sit on a bench.,the two gentlemen are at a play.,0,64,13,1,4.0,1,0.015625,0,0.0,0,0.0,1,0.015625,0.9230769230769231,0.38461538461538464,32.0,7.0,1.0,3.7142857142857144,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.5714285714285714,2.0,32.0,1.8571428571428572,6.0,0.1875,0.25,0.4339622641509434,0.2465753424657534,0.13924050632911392
Two girls wearing white are reading a paper and singing into a microphone.,Girls are singing,two girls wearing white are reading a paper and singing into a microphone.,girls are singing,1,74,13,1,4.769230769230769,1,0.013513513513513514,0,0.0,0,0.0,1,0.013513513513513514,0.9230769230769231,0.38461538461538464,17.0,3.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,4.352941176470588,57.0,4.333333333333333,10.0,0.25,0.25,0.24528301886792453,0.17647058823529413,0.136986301369863
Old lady crossing street with an umbrella.,The old lady has something in her hand.,old lady crossing street with an umbrella.,the old lady has something in her hand.,1,42,7,1,5.142857142857143,1,0.023809523809523808,0,0.0,0,0.0,1,0.023809523809523808,1.0,0.2857142857142857,39.0,8.0,1.0,4.0,1.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,1.0,0.5,1.0769230769230769,3.0,0.875,1.0,0.15384615384615385,0.25,0.2909090909090909,0.13432835820895522,0.10294117647058823
A shirtless black man wearing sunglasses and jogging pants along a park path near a waterway.,A man running for something in park.,a shirtless black man wearing sunglasses and jogging pants along a park path near a waterway.,a man running for something in park.,0,93,16,1,4.875,1,0.010752688172043012,0,0.0,0,0.0,1,0.010752688172043012,0.875,0.25,36.0,7.0,1.0,4.285714285714286,1.0,0.027777777777777776,0.0,0.0,0.0,0.0,1.0,0.027777777777777776,1.0,0.42857142857142855,2.5833333333333335,57.0,2.2857142857142856,9.0,0.10526315789473684,0.14285714285714285,0.22666666666666666,0.07476635514018691,0.04310344827586207
An African American man with a black hat and black tank top plays the drums on some buckets for donations.,Man showering in cold water,an african american man with a black hat and black tank top plays the drums on some buckets for donations.,man showering in cold water,0,106,20,1,4.35,1,0.009433962264150943,0,0.0,0,0.0,1,0.009433962264150943,0.95,0.4,27.0,5.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,3.925925925925926,79.0,4.0,15.0,0.043478260869565216,0.05263157894736842,0.10843373493975904,0.03571428571428571,0.00847457627118644
A bearded man wearing sunglasses and a handkerchief on his hair plays a guitar with other musicians in the background.,The bearded man is playing the drums.,a bearded man wearing sunglasses and a handkerchief on his hair plays a guitar with other musicians in the background.,the bearded man is playing the drums.,0,118,20,1,4.95,1,0.00847457627118644,0,0.0,0,0.0,1,0.00847457627118644,0.9,0.5,37.0,7.0,1.0,4.428571428571429,1.0,0.02702702702702703,0.0,0.0,0.0,0.0,1.0,0.02702702702702703,0.8571428571428571,0.42857142857142855,3.189189189189189,81.0,2.857142857142857,13.0,0.14285714285714285,0.16666666666666666,0.2988505747126437,0.1721311475409836,0.12121212121212122
A group of picnickers sit under an umbrella.,The group of picnickers are playing volleyball.,a group of picnickers sit under an umbrella.,the group of picnickers are playing volleyball.,0,44,8,1,4.625,1,0.022727272727272728,0,0.0,0,0.0,1,0.022727272727272728,1.0,0.5,47.0,7.0,1.0,5.857142857142857,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,1.0,0.42857142857142855,0.9361702127659575,3.0,1.1428571428571428,1.0,0.25,0.375,0.3898305084745763,0.27941176470588236,0.26865671641791045
"Nine construction workers, eight of which are wearing reflective vests and helmets, stand on a metal structure.",They are all male,"nine construction workers, eight of which are wearing reflective vests and helmets, stand on a metal structure.",they are all male,0,111,17,1,5.588235294117647,3,0.02702702702702703,0,0.0,0,0.0,3,0.02702702702702703,1.0,0.35294117647058826,17.0,4.0,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,6.529411764705882,94.0,4.25,13.0,0.05,0.058823529411764705,0.1111111111111111,0.02727272727272727,0.017241379310344827
